978265004,978370796,105792
980089685,980200122,110437
981576532,981696075,119543
983529216,983639276,110060
985265304,985382270,116966
986960367,987095471,135104
989029420,989205487,176067
990781460,990939729,158269
992741904,992916190,174286
994785921,994996275,210354
996922827,997040299,117472
998830199,999024021,193822
864283,1038819,174536
3290876,3431908,141032
5334131,5472146,138015
7496423,7613164,116741
9475320,9609275,133955
11186188,11283579,97391
13320835,13476579,155744
15042358,15140942,98584
16610886,16805079,194193
18127725,18249471,121746
19637021,19814826,177805
21056548,21229687,173139
22967019,23129583,162564
24494484,24651916,157432
25876436,26019703,143267
27363946,27541053,177107
28785196,28949450,164254
30267828,30367903,100075
31641494,31782483,140989
33312719,33457031,144312
34720488,35527540,807052
38321510,39006688,685178
41489827,41699159,209332
43859595,43998657,139062
45627023,45778532,151509
47294183,47460659,166476
48960776,49062652,101876
50528171,50645385,117214
52171749,52310924,139175
54095027,54218730,123703
56845779,56954310,108531
58600821,58705201,104380
60233526,60330101,96575
61817517,61945727,128210
63810731,63904621,93890
65505457,65600078,94621
67215301,67339616,124315
68985078,69087939,102861
70611883,70771982,160099
72710109,72803749,93640
74625241,74714670,89429
76463944,76560945,97001
78177335,78261107,83772
79768854,79866466,97612
81305959,81388136,82177
83029996,83189947,159951
84776826,84864624,87798
86504652,86623130,118478
88281132,88384459,103327
89981635,90068698,87063
91583371,91702249,118878
93327734,93431941,104207
94899647,95033541,133894
96671603,96784026,112423
98253577,98349730,96153
99840946,99924365,83419
101333688,101415767,82079
103139590,103225395,85805
105133128,105225381,92253
107035811,107257326,221515
108774751,108857798,83047
110254907,110355283,100376
111791449,111911348,119899
113280742,113394702,113960
114663540,114752207,88667
116051362,116163922,112560
117452649,117616640,163991
118850115,118964190,114075
120279093,120375171,96078
121771120,121892181,121061
123365815,123494262,128447
124862010,124975772,113762
126240159,126367257,127098
127670300,127781613,111313
129015691,129099564,83873
130272011,130355831,83820
131762177,131889679,127502
133287158,133385699,98541
134884043,134993927,109884
136528059,136623717,95658
138071822,138191098,119276
139819342,139949471,130129
141355304,141507773,152469
143182096,143267610,85514
144807075,144892602,85527
146440074,146546919,106845
148092203,148177882,85679
149646505,149756888,110383
