709401558,709575720,174162
711326359,711427649,101290
713592882,713706722,113840
715420188,715623353,203165
717182969,717293468,110499
719012185,719164014,151829
720928692,721044773,116081
722817954,722925324,107370
724504520,724592604,88084
725940479,726033590,93111
727311495,727422771,111276
728661916,728748269,86353
729936421,730019967,83546
731212217,731321177,108960
732585469,732688533,103064
733960992,734075905,114913
735312462,735439824,127362
736664976,736780439,115463
738081345,738185954,104609
739743655,739842588,98933
741095680,741195415,99735
742509560,742615392,105832
744050154,744155017,104863
745370611,745475781,105170
746788885,746889688,100803
748140862,748251724,110862
749481381,749591683,110302
750801356,750923699,122343
752222798,752326653,103855
753651059,753755016,103957
755206281,755308891,102610
756651336,756764359,113023
758016550,758113668,97118
759322474,759426900,104426
760604561,760713741,109180
761966251,762067982,101731
763666332,763766025,99693
764991816,765106260,114444
766320877,766468645,147768
767781609,767891672,110063
769078899,769161927,83028
770367761,770478211,110450
771885741,772049263,163522
773474064,773615011,140947
774905256,775013921,108665
776275191,776373486,98295
777559391,777670408,111017
778861483,779004388,142905
780207421,780318755,111334
781566299,781705114,138815
783075098,783222698,147600
784463310,784574825,111515
785771423,785875210,103787
787075484,787695392,619908
789218036,789332829,114793
790726015,790824614,98599
792170275,792276985,106710
793587723,793706245,118522
794932217,795022164,89947
796238423,796326818,88395
797541801,797655316,113515
798912093,799016445,104352
800301189,800410485,109296
801599385,801725219,125834
803117091,803173211,56120
804414124,804501710,87586
805916140,806034869,118729
807395209,807478220,83011
808691749,808788675,96926
810082812,810179960,97148
811547513,811645675,98162
813152636,813273057,120421
814502440,814602735,100295
815914038,816015256,101218
817296246,817393858,97612
818612367,818708969,96602
820019901,820129213,109312
821964953,822121410,156457
825029258,825140538,111280
826556021,826657178,101157
828054842,828165248,110406
829598222,829700163,101941
831009417,831125205,115788
832929699,833061575,131876
834490408,834577855,87447
836281689,836394698,113009
837745417,837846897,101480
839357811,839444910,87099
840703979,840794549,90570
842064356,842166686,102330
843735940,843823501,87561
845095928,845194316,98388
846413882,846513101,99219
847762437,847845465,83028
849037333,849133697,96364
850352653,850448459,95806
851726445,851839454,113009
853315087,853414598,99511
854777796,854888110,110314
856295429,856408133,112704
