401933645,402069789,136144
403842871,403958682,115811
405942043,406101861,159818
407765885,407975228,209343
409479958,409677641,197683
411134546,411292947,158401
413004091,413204244,200153
414774734,414985490,210756
416613699,416801626,187927
418300458,418534231,233773
420104234,420283227,178993
422160216,422303287,143071
424086414,424185989,99575
425754802,425890147,135345
427564104,427699835,135731
429263816,429478055,214239
430987175,431221842,234667
432998095,433164090,165995
434955454,435048393,92939
436997918,437101735,103817
455802041,455940266,138225
469391742,469710566,318824
471027844,471581767,553923
473068545,473376863,308318
474606258,474904236,297978
476196489,476513535,317046
477704180,478080406,376226
479316413,479617213,300800
482881168,483268757,387589
485096192,485240153,143961
486576548,486753862,177314
488400773,488566497,165724
490581281,490735743,154462
492354619,492508206,153587
493854518,494038484,183966
495703873,495830145,126272
497154992,497319968,164976
498596091,498728853,132762
500088387,500261483,173096
501528971,501678554,149583
503110345,503276262,165917
504964015,505102767,138752
506529438,506669845,140407
508048291,508210007,161716
509518820,509652258,133438
511048776,511242349,193573
512594517,512688599,94082
514027085,514167584,140499
515685106,515866089,180983
517232483,517391106,158623
518638742,518845527,206785
520217431,520354945,137514
521770959,521971849,200890
523535545,523677390,141845
525018182,525161484,143302
526563512,526714197,150685
528091639,528253735,162096
529564963,529701066,136103
530965640,531238104,272464
532512361,532615310,102949
533975592,534129552,153960
535429111,535586002,156891
537375001,537514215,139214
539423587,539551876,128289
540859120,541007104,147984
542306399,542404927,98528
543669519,543774118,104599
545073616,545218194,144578
546528115,546675298,147183
548072667,548266037,193370
549580306,549766450,186144
551038111,551223628,185517
552538703,552636808,98105
553966132,554104751,138619
556400995,556561491,160496
558020933,558165378,144445
559535101,559666688,131587
561001528,561197107,195579
562518610,562683291,164681
564038115,564192527,154412
565439009,565579993,140984
566923719,567054600,130881
568417778,568561777,143999
569920083,570070012,149929
571766775,571866769,99994
573393476,573781007,387531
575179225,575266218,86993
576544146,576701118,156972
578012423,578148910,136487
579505431,579627485,122054
580952423,581084793,132370
582387308,582485956,98648
583772127,583862879,90752
585176964,585302185,125221
586569365,586728504,159139
588210849,588325258,114409
589955286,590114429,159143
591777817,591882723,104906
593473255,593648177,174922
595313461,595409930,96469
