301485690,301597609,111919
303012851,303270291,257440
304473565,304742770,269205
306229113,306337263,108150
307636653,307738734,102081
309067582,309179177,111595
310406712,310491251,84539
311752514,311836326,83812
313333006,313448626,115620
314748199,314850942,102743
316167432,316285026,117594
317561902,317648228,86326
318955022,319199540,244518
320415100,320538584,123484
321979096,322093518,114422
323764898,323869719,104821
325094823,325212407,117584
326438356,326550072,111716
328024518,328122136,97618
329378790,329490781,111991
330684507,330767250,82743
332050233,332152932,102699
333524507,333627339,102832
334880477,334995016,114539
336266644,336385925,119281
337623043,337733556,110513
339373594,339476395,102801
340781214,340881247,100033
342165111,342268289,103178
343731399,343802286,70887
345202324,345308607,106283
346548834,346653859,105025
347948585,348065277,116692
349264476,349377977,113501
350666050,350790890,124840
352078136,352192992,114856
353578577,353736973,158396
355284726,355384971,100245
356695461,356832409,136948
395670325,395787509,117184
397440087,397543963,103876
399021767,399168115,146348
400571421,400671476,100055
404639146,404894673,255527
410349624,410477947,128323
419821707,419948253,126546
428385622,428512647,127025
444806282,444987622,181340
446861897,447024251,162354
448760190,448898998,138808
450386974,450537632,150658
451888089,452016967,128878
453494656,453594162,99506
455090978,455233665,142687
456647071,456799404,152333
458101446,458249384,147938
459615748,459752857,137109
461059237,461204119,144882
462541162,462639315,98153
463958884,464117579,158695
465383969,465507986,124017
466758183,466928501,170318
468265267,468399878,134611
469670712,469807934,137222
471093401,471246901,153500
472767641,472865879,98238
474215225,474369060,153835
475678216,475824751,146535
477195746,477321772,126026
478634902,478796043,161141
480136580,480330796,194216
481620020,481755078,135058
483153873,483740032,586159
484635198,484776939,141741
486013661,486170418,156757
487639246,487774562,135316
489343213,489479009,135796
490778879,490936934,158055
492327404,492433336,105932
493888623,494031391,142768
495467461,495609592,142131
497028265,497166895,138630
498443495,498638321,194826
499942852,500036746,93894
501293229,501449881,156652
502927846,503024551,96705
504482121,504765531,283410
506201433,506295074,93641
507660148,507830361,170213
509100895,509267603,166708
510557843,510712249,154406
512055151,512158607,103456
513449230,513593690,144460
514932009,515106333,174324
516395768,516555996,160228
517941624,518080384,138760
519518142,519646488,128346
520943435,521092468,149033
522835421,522947544,112123
524340959,524488454,147495
