365415348,365594836,179488
911732475,911932697,200222
278306380,278492273,185893
448097430,448272269,174839
754689110,754882646,193536
978783545,979956682,1173137
365421383,365609437,188054
218133269,218349680,216411
476310118,476496111,185993
723605732,723808733,203001
802833480,802985988,152508
866974052,867196996,222944
363041296,363314108,272812
437648806,437893722,244916
503868988,504118500,249512
580613619,580811776,198157
807228924,807420416,191492
963873499,964072997,199498
156933578,157125532,191954
490662334,490898889,236555
558174857,558391645,216788
726489806,726701744,211938
869155167,869393473,238306
943258494,943467028,208534
8518076,8693346,175270
71391590,71569279,177689
132202762,132374294,171532
275231987,275432208,200221
360376067,360572222,196155
422798241,423010586,212345
485548883,485730266,181383
550374168,550566383,192215
615971766,616141130,169364
771528044,771741466,213422
842174235,842433008,258773
906790318,907000427,210109
72838867,72996348,157481
135146463,135330519,184056
196692176,196840616,148440
259552854,259723042,170188
337060043,337325655,265612
481633170,481844061,210891
868114416,868325270,210854
931799617,932023600,223983
994723316,994903946,180630
58449006,58639314,190308
125057720,125296490,238770
190192811,190372005,179194
251818255,252000835,182580
317489974,317642713,152739
547269341,547499366,230025
878406495,878587418,180923
184345966,184570575,224609
248383821,248602487,218666
312660271,312894512,234241
380861868,381078030,216162
448021345,448218539,197194
515879315,516074908,195593
747393683,747589699,196016
188055788,188228820,173032
250234071,250402839,168768
311808520,311976959,168439
458065955,458266692,200737
839288576,839487786,199210
15463070,15913488,450418
81413311,81599202,185891
151664266,151885211,220945
215217573,215395847,178274
277673923,277842652,168729
340477893,340677089,199196
404210324,404369621,159297
466621507,466808545,187038
528980929,529155874,174945
590831148,590999141,167993
663644225,663901829,257604
735786119,735952245,166126
870986156,871143635,157479
108047465,108228600,181135
564806462,565021051,214589
650922308,651383917,461609
633225637,633404077,178440
953809190,954012274,203084
133188493,136649439,3460946
511313410,511541738,228328
92097588,92339133,241545
372918283,373109051,190768
452326398,452500749,174351
516708128,516858183,150055
649633029,649846471,213442
715545832,715719689,173857
788235738,788435756,200018
