370038767,370119849,81082
429547750,429568886,21136
486795901,486826265,30364
542393615,542427723,34108
598271916,598300965,29049
654318407,654453384,134977
713794690,713841466,46776
774474077,774505547,31470
838738160,838762375,24215
899050967,899160059,109092
960735959,960812874,76915
16013322,16034798,21476
74949172,74979580,30408
146060930,146090883,29953
203417678,203442656,24978
259821513,259863335,41822
316363037,316383195,20158
373208141,373311941,103800
429667504,429725631,58127
484367502,484400412,32910
542690647,542829689,139042
603932526,603967740,35214
660297244,660339659,42415
716767875,716788407,20532
775729327,775767193,37866
838554640,838588511,33871
905622982,905648992,26010
962686825,962725544,38719
21531557,21624782,93225
78412315,78494017,81702
141054410,141112692,58282
211490450,211547446,56996
268691913,268723573,31660
326478677,326507461,28784
383397019,383442523,45504
440627582,440661935,34353
495895405,495926438,31033
552875454,552906217,30763
609390393,609474014,83621
669365635,669405979,40344
727498739,727529200,30461
789376355,789418765,42410
847473652,847547510,73858
917435176,917466377,31201
976367537,976389362,21825
33158332,33227690,69358
91211566,91395594,184028
148078503,148119808,41305
208071857,208104021,32164
276139934,276170686,30752
336218121,336239910,21789
397975948,398023050,47102
456906569,456934614,28045
514938978,514969905,30927
572290944,572318408,27464
630373798,630414451,40653
689032191,689071123,38932
747805608,747895946,90338
807754740,807938882,184142
866070331,866125511,55180
928591381,928647200,55819
7603787,7633334,29547
65737483,65774258,36775
124527261,124569537,42276
183079162,183165545,86383
242104816,242125740,20924
307848174,307900011,51837
371812613,371841969,29356
429273923,429301862,27939
487081620,487110873,29253
545803406,545846831,43425
607447788,607477246,29458
665573462,665595770,22308
723762806,723793120,30314
781825263,781909069,83806
841445426,841479247,33821
902818539,902948000,129461
969427274,969453839,26565
31344240,31397308,53068
101689377,101718412,29035
163422166,163468194,46028
221777788,221810375,32587
279879627,279907126,27499
405832411,405874224,41813
464013245,464045435,32190
521904913,521936632,31719
579403199,579431565,28366
637073444,637094707,21263
698357838,698446232,88394
763277288,763389085,111797
824269386,824298315,28929
883259579,883290173,30594
946204331,946247095,42764
4739762,4769071,29309
64943195,64977312,34117
137015333,137051643,36310
198879057,198913716,34659
259297745,259329947,32202
319929966,319960365,30399
384229379,384251664,22285
