359789183,359813172,23989
424132525,424171197,38672
481083048,481108059,25011
536967800,536993025,25225
592686524,592723851,37327
648596357,648655333,58976
708311300,708334684,23384
767789745,767823583,33838
832359763,832393898,34135
893607292,893640748,33456
955338497,955358995,20498
10655713,10676154,20441
68780908,68802573,21665
139654525,139684114,29589
197849101,197903508,54407
254043201,254064245,21044
310517799,310543967,26168
367696344,367716764,20420
424279792,424310324,30532
478792717,478814076,21359
535393567,535414375,20808
598199560,598237951,38391
654826585,654851818,25233
710525579,710582047,56468
769685235,769727557,42322
831345600,831381743,36143
899166388,899203521,37133
956994598,957027854,33256
16096649,16120440,23791
72525481,72635289,109808
131629062,131760138,131076
205193908,205230766,36858
263348734,263394315,45581
320234680,320291290,56610
377845088,377867053,21965
434346894,434376599,29705
490583622,490611569,27947
547100238,547237260,137022
603660898,603739689,78791
663846471,663982657,136186
721386516,721414869,28353
783879028,783905273,26245
841028266,841104776,76510
909039636,909070560,30924
970816115,970846177,30062
27486326,27508439,22113
85720058,85808214,88156
142471895,142495260,23365
202183160,202208456,25296
269885234,269911013,25779
329490485,329513389,22904
392278339,392330299,51960
450273198,450315752,42554
508987332,509020184,32852
566722525,566747952,25427
624780315,624801481,21166
682583866,682649627,65761
741249330,741277858,28528
801250156,801286090,35934
860371075,860460067,88992
921934580,921965077,30497
394861,465708,70847
59855959,59880028,24069
118628297,118654769,26472
177445840,177476110,30270
236544175,236571141,26966
300044978,300078667,33689
366031309,366062438,31129
423850939,423872606,21667
481488045,481516412,28367
538961811,538982775,20964
601585580,601606618,21038
660073040,660100604,27564
717853441,717875712,22271
776170716,776192543,21827
835840181,835864874,24693
897310705,897353401,42696
963701735,963748589,46854
24322497,24352444,29947
96134618,96166482,31864
157249487,157270679,21192
216253182,216291680,38498
274133923,274156547,22624
399358552,399380171,21619
458209997,458257807,47810
516431384,516467701,36317
573837153,573866854,29701
631531668,631560568,28900
691483474,691504514,21040
757620163,757643795,23632
818334746,818357397,22651
877315964,877337383,21419
940395699,940480487,84788
998733958,998755958,22000
57682552,57713946,31394
128786223,128821723,35500
192568843,192595585,26742
253051146,253075099,23953
313452265,313480894,28629
378445347,378558920,113573
